id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
421766,39.0,Male,141527.0,Divorced,0.0,High School,Employed,30.68590880558887,Urban,Comprehensive,,10.0,364.0,1.0,2020-08-17 15:21:39.172097,Good,No,Rarely,Apartment,468.0
80576,57.0,Male,22885.0,Married,1.0,PhD,Self-Employed,39.14384910604228,Urban,Premium,0.0,1.0,805.0,6.0,2020-07-24 15:21:39.223901,Average,Yes,Rarely,Apartment,284.0
1092651,42.0,Male,43435.0,Single,3.0,Master's,Unemployed,26.87842922782512,Rural,Basic,1.0,13.0,,2.0,2024-07-21 15:21:39.095696,Average,Yes,Monthly,House,25.0
489841,29.0,Female,46114.0,Single,1.0,High School,Self-Employed,25.717308746143416,Suburban,Comprehensive,1.0,19.0,607.0,9.0,2023-01-15 15:21:39.081504,Poor,Yes,Daily,House,30.0
1044749,19.0,Male,81764.0,Married,4.0,PhD,Self-Employed,44.62374401759931,Urban,Comprehensive,2.0,10.0,637.0,1.0,2021-11-04 15:21:39.115178,Good,Yes,Daily,Apartment,24.0
941066,30.0,Female,15735.0,Married,1.0,PhD,Self-Employed,44.99572466672954,Rural,Comprehensive,,12.0,534.0,4.0,2019-12-22 15:21:39.134960,Poor,Yes,Weekly,Condo,1606.0
565847,31.0,Male,4614.0,Married,,PhD,Employed,,Rural,Basic,,12.0,652.0,9.0,2023-02-04 15:21:39.237118,Average,Yes,Daily,Condo,2169.0
229894,30.0,Female,127932.0,Married,2.0,Bachelor's,,31.49742834763488,Urban,Comprehensive,2.0,1.0,685.0,8.0,2020-12-28 15:21:39.091080,Poor,Yes,Rarely,House,2355.0
313191,46.0,Male,39537.0,Single,3.0,Bachelor's,Self-Employed,30.9777027757838,Rural,Basic,3.0,7.0,,7.0,2020-09-21 15:21:39.226954,Average,No,Weekly,House,561.0
343842,61.0,Male,72347.0,Married,1.0,Master's,Self-Employed,6.079963056951578,Urban,Premium,1.0,8.0,442.0,6.0,2023-06-02 15:21:39.235012,,Yes,Daily,Apartment,200.0
130506,38.0,Male,84747.0,Divorced,4.0,Master's,Self-Employed,42.7498528970283,Rural,Premium,4.0,1.0,773.0,2.0,2022-04-18 15:21:39.134960,Poor,Yes,Daily,Apartment,1855.0
846123,54.0,Female,5094.0,Married,2.0,High School,Employed,28.61136339958003,Urban,Premium,1.0,15.0,,1.0,2021-08-21 15:21:39.209847,Average,No,Monthly,Apartment,614.0
881153,57.0,Male,43970.0,Divorced,,High School,Unemployed,22.4118791925042,Suburban,Premium,1.0,4.0,496.0,6.0,2020-08-05 15:21:39.155231,Good,Yes,Daily,House,861.0
781571,,Female,17742.0,Divorced,,Master's,,13.827989355252084,Suburban,Premium,2.0,3.0,725.0,2.0,2021-09-13 15:21:39.253660,Poor,Yes,Weekly,House,1779.0
253723,29.0,Female,10738.0,Married,4.0,Bachelor's,,17.99648194145589,Suburban,Basic,,15.0,,1.0,2020-08-03 15:21:39.265513,Average,Yes,Daily,Apartment,643.0
614979,18.0,Male,8982.0,Single,3.0,Master's,Employed,12.142724299708505,Rural,Basic,1.0,3.0,832.0,8.0,2020-02-29 15:21:39.259788,Poor,No,Weekly,Apartment,2613.0
366953,55.0,Male,,Single,,Bachelor's,Employed,,Urban,Premium,2.0,19.0,488.0,3.0,2022-01-14 15:21:39.263607,Good,No,Rarely,Apartment,834.0
1155882,36.0,Female,94479.0,Divorced,2.0,PhD,Self-Employed,23.5708593918038,Rural,Comprehensive,0.0,16.0,706.0,2.0,2019-10-21 15:21:39.223901,Average,Yes,Weekly,Condo,2142.0
389229,19.0,Female,45972.0,Single,1.0,PhD,,18.56449342226797,Urban,Basic,1.0,6.0,522.0,4.0,2023-06-08 15:21:39.146733,Average,No,Rarely,House,110.0
1148576,51.0,Female,30103.0,Divorced,0.0,Master's,Self-Employed,50.0951031588226,Rural,Premium,1.0,1.0,690.0,1.0,2021-03-30 15:21:39.279729,Poor,Yes,Weekly,Condo,628.0
477512,27.0,Male,5712.0,Married,3.0,PhD,Employed,27.91419509199596,Suburban,Basic,,12.0,723.0,6.0,2022-08-19 15:21:39.155231,Good,No,Daily,House,657.0
890118,24.0,Female,26427.0,Divorced,2.0,High School,,5.122468554608052,Suburban,Comprehensive,0.0,5.0,843.0,4.0,2020-06-09 15:21:39.211806,Good,Yes,Daily,Apartment,94.0
41860,39.0,Male,2490.0,Single,1.0,Bachelor's,Self-Employed,9.865962127997843,Suburban,Comprehensive,2.0,18.0,591.0,1.0,2021-01-17 15:21:39.193945,Average,No,Rarely,Apartment,671.0
878057,62.0,Male,12563.0,Single,4.0,PhD,Employed,28.6242925484418,Rural,Premium,,12.0,,9.0,2022-10-23 15:21:39.279729,Average,No,Monthly,House,1262.0
200062,21.0,Female,104514.0,Divorced,1.0,Master's,Self-Employed,42.71851833891066,Suburban,Basic,1.0,9.0,318.0,7.0,2024-04-19 15:21:39.253660,Poor,Yes,Daily,House,3055.0
271795,50.0,Male,6848.0,Married,,Master's,Self-Employed,13.581368268169774,Suburban,Premium,1.0,16.0,716.0,6.0,2021-05-01 15:21:39.219432,Good,Yes,Daily,Apartment,1770.0
1157751,55.0,Male,1369.0,Single,0.0,High School,Self-Employed,3.095789948992379,Rural,Premium,3.0,3.0,722.0,4.0,2021-11-25 15:21:39.237118,Poor,Yes,Monthly,Apartment,809.0
257483,19.0,Male,25956.0,Single,0.0,Bachelor's,,20.61900961435582,Suburban,Basic,4.0,18.0,372.0,5.0,2024-08-08 15:21:39.129190,Poor,Yes,Weekly,House,822.0
621056,24.0,Female,19398.0,Married,3.0,Bachelor's,Employed,23.787685883459616,Rural,Comprehensive,,11.0,513.0,4.0,2020-03-14 15:21:39.101733,Average,No,Daily,Condo,736.0
194672,42.0,Female,134594.0,Single,2.0,PhD,,19.81766849772506,Urban,Basic,2.0,17.0,311.0,9.0,2022-05-16 15:21:39.205850,Good,Yes,Weekly,Condo,1033.0
749381,35.0,Male,48555.0,Divorced,3.0,Bachelor's,Self-Employed,7.965261693921059,Suburban,Basic,2.0,15.0,580.0,6.0,2020-09-23 15:21:39.237118,,No,Daily,Apartment,2169.0
500659,62.0,Male,605.0,Single,4.0,Master's,Unemployed,5.3816048276562265,Suburban,Comprehensive,,13.0,688.0,5.0,2019-10-03 15:21:39.237118,Average,No,Weekly,House,1873.0
1171701,58.0,Female,57944.0,Single,3.0,Master's,,6.717797336583351,Suburban,Basic,1.0,11.0,442.0,1.0,2022-05-08 15:21:39.155231,Average,Yes,Weekly,House,24.0
77549,42.0,Male,55499.0,Married,2.0,Master's,Unemployed,34.86576531810111,Suburban,Premium,0.0,6.0,444.0,8.0,2023-03-30 15:21:39.084065,Average,Yes,Monthly,Apartment,643.0
936058,34.0,Female,56853.0,Married,4.0,High School,Self-Employed,11.28336747002339,Suburban,Basic,,12.0,824.0,4.0,2019-10-02 15:21:39.111551,Good,Yes,Weekly,Apartment,3315.0
460454,29.0,Male,52358.0,Divorced,,Bachelor's,,20.494540239750688,Urban,Premium,0.0,7.0,328.0,7.0,2020-10-17 15:21:39.105504,Good,Yes,Weekly,Condo,744.0
709561,28.0,Female,,Divorced,4.0,Master's,,6.717197638952012,Urban,Premium,,17.0,307.0,2.0,2022-06-14 15:21:39.259788,Good,Yes,Rarely,House,716.0
1117801,51.0,Female,1183.0,Divorced,1.0,Bachelor's,Unemployed,28.39483541011428,Suburban,Basic,1.0,7.0,307.0,3.0,2023-09-17 15:21:39.231531,Good,Yes,Monthly,Condo,311.0
61260,23.0,Female,24353.0,Single,4.0,Bachelor's,,13.72843669768478,Suburban,Premium,4.0,2.0,354.0,4.0,2022-12-12 15:21:39.134960,Average,Yes,Daily,Apartment,4753.0
80265,25.0,Male,17054.0,Married,3.0,Bachelor's,Unemployed,38.61461939087442,Rural,Basic,1.0,5.0,511.0,4.0,2020-06-29 15:21:39.155231,Poor,No,Weekly,House,1317.0
136501,26.0,Male,43947.0,Married,2.0,High School,,30.004700626562027,Urban,Premium,,1.0,514.0,9.0,2024-07-12 15:21:39.253660,Average,No,Daily,Condo,2246.0
1073816,58.0,Male,,Married,2.0,High School,Unemployed,27.56619662876892,Urban,Premium,0.0,14.0,475.0,2.0,2023-01-19 15:21:39.155231,Good,Yes,Weekly,House,2018.0
729469,26.0,Female,17069.0,Married,,Master's,,11.942105171904783,Urban,Basic,1.0,8.0,830.0,8.0,2023-04-04 15:21:39.095696,Poor,No,Daily,Apartment,1604.0
334633,35.0,Male,,Single,2.0,Bachelor's,Self-Employed,47.898445899704384,Urban,Basic,1.0,9.0,577.0,5.0,2019-09-26 15:21:39.132191,,No,Daily,House,2897.0
211182,32.0,Female,31750.0,Divorced,2.0,High School,Unemployed,20.098192679843937,Suburban,Basic,0.0,0.0,833.0,1.0,2022-03-28 15:21:39.134960,Poor,Yes,Daily,Condo,861.0
468891,58.0,Female,34389.0,Divorced,0.0,Bachelor's,Employed,25.948141555463973,Suburban,Basic,1.0,17.0,734.0,7.0,2023-07-23 15:21:39.134960,Average,No,Daily,House,1515.0
1041993,63.0,Female,1526.0,Divorced,1.0,Bachelor's,Employed,36.81863449663796,Suburban,Comprehensive,4.0,15.0,,6.0,2024-03-23 15:21:39.196387,Good,Yes,Rarely,Apartment,2026.0
914321,60.0,Male,2722.0,Married,3.0,Master's,,10.52016563567892,Suburban,Basic,1.0,5.0,330.0,9.0,2022-05-03 15:21:39.106582,Good,No,Monthly,Condo,1068.0
46399,25.0,Male,2824.0,Married,,Bachelor's,Unemployed,40.17272258564247,Suburban,Premium,0.0,2.0,454.0,8.0,2022-10-19 15:21:39.260856,Poor,Yes,Rarely,Condo,3379.0
811875,19.0,Male,19195.0,Single,2.0,Bachelor's,Unemployed,25.40694007653786,Suburban,Premium,0.0,11.0,,1.0,2023-08-27 15:21:39.169102,Good,No,Rarely,Apartment,1348.0
1199674,59.0,Male,46237.0,Single,1.0,High School,Employed,35.91404752193515,Suburban,Basic,,15.0,581.0,9.0,2021-01-23 15:21:39.277975,Average,Yes,Weekly,House,1598.0
296868,22.0,Female,5502.0,Single,1.0,High School,,41.735701358483496,Urban,Basic,0.0,10.0,449.0,8.0,2022-07-12 15:21:39.290098,Poor,Yes,Weekly,House,1255.0
569720,32.0,Male,1248.0,Single,1.0,PhD,Self-Employed,34.45708923975475,Suburban,Comprehensive,0.0,9.0,495.0,3.0,2020-05-11 15:21:39.237118,Good,Yes,Daily,House,4534.0
827491,34.0,Female,17095.0,Single,2.0,PhD,Self-Employed,46.98755018097675,Rural,Premium,,2.0,736.0,7.0,2020-11-29 15:21:39.146733,Average,No,Weekly,House,449.0
640277,32.0,Female,61735.0,Single,4.0,High School,Employed,20.23588913175598,Suburban,Premium,1.0,9.0,749.0,9.0,2023-08-29 15:21:39.081504,,No,Rarely,Condo,37.0
200518,40.0,Female,25140.0,Married,3.0,Bachelor's,Unemployed,28.12684409373337,Rural,Premium,3.0,8.0,,1.0,2024-07-18 15:21:39.129190,Poor,No,Weekly,Condo,1453.0
670559,36.0,Male,15395.0,Single,3.0,Bachelor's,,7.190310566439175,Rural,Comprehensive,2.0,9.0,,1.0,2020-07-15 15:21:39.266452,Poor,No,Weekly,Apartment,652.0
249609,43.0,Male,46338.0,Divorced,1.0,Master's,Self-Employed,16.72584949955029,Rural,Premium,,8.0,627.0,7.0,2021-12-12 15:21:39.190215,Average,Yes,Rarely,Apartment,1797.0
329984,25.0,Male,19649.0,Single,1.0,Master's,Employed,3.9396251072581343,Rural,Basic,1.0,5.0,554.0,9.0,2020-12-01 15:21:39.211806,,No,Monthly,Condo,381.0
1191361,64.0,Male,43931.0,Single,1.0,Master's,,38.63626270419091,Urban,Basic,,5.0,767.0,4.0,2023-11-11 15:21:39.202448,Poor,Yes,Weekly,House,554.0
1018540,19.0,Male,10171.0,Divorced,4.0,Master's,,23.36506640602449,Rural,Basic,0.0,1.0,762.0,1.0,2023-10-22 15:21:39.155231,Poor,No,Weekly,Condo,1160.0
469091,56.0,Male,82549.0,Single,0.0,High School,,30.276427741479605,Suburban,Basic,,12.0,530.0,6.0,2021-08-23 15:21:39.261856,,No,Rarely,House,3086.0
1106875,19.0,Male,1179.0,Single,4.0,Bachelor's,Employed,15.03840610504274,Urban,Premium,2.0,6.0,656.0,4.0,2022-09-19 15:21:39.155231,Average,No,Weekly,Apartment,795.0
1162751,28.0,Male,93934.0,Married,2.0,Bachelor's,Unemployed,13.557855860555978,Rural,Basic,,6.0,350.0,3.0,2024-04-28 15:21:39.288099,Poor,Yes,Rarely,Condo,462.0
457715,51.0,Female,1412.0,Married,4.0,Master's,Employed,34.62235241589827,Suburban,Premium,,2.0,511.0,4.0,2022-09-20 15:21:39.155231,Poor,No,Daily,Condo,2035.0
1028857,40.0,Male,43557.0,Single,4.0,PhD,,9.893425397042382,Suburban,Basic,0.0,11.0,332.0,3.0,2020-08-11 15:21:39.104139,Average,No,Monthly,Apartment,2443.0
1028775,24.0,Male,4825.0,Divorced,2.0,PhD,Unemployed,24.290697697224743,Urban,Premium,4.0,15.0,438.0,5.0,2020-11-15 15:21:39.256696,Average,No,Monthly,Apartment,1452.0
469931,24.0,Female,6856.0,Married,4.0,High School,Employed,15.989688714875992,Rural,Premium,0.0,0.0,562.0,1.0,2024-04-08 15:21:39.185215,Good,Yes,Rarely,Condo,1022.0
901993,19.0,Female,7984.0,Married,2.0,High School,Employed,19.78133718279744,Rural,Comprehensive,2.0,17.0,679.0,3.0,2021-12-28 15:21:39.155231,Poor,No,Weekly,Apartment,1822.0
1028843,42.0,Male,20636.0,Single,3.0,Master's,Self-Employed,8.38861039767438,Urban,Premium,,9.0,521.0,7.0,2023-05-16 15:21:39.231531,Good,Yes,Rarely,House,461.0
769173,31.0,Female,55983.0,,2.0,Bachelor's,Self-Employed,22.85651609480828,Suburban,Premium,0.0,11.0,640.0,1.0,2020-06-24 15:21:39.134960,Average,No,Weekly,Condo,241.0
66346,44.0,Female,30553.0,Married,1.0,Master's,Employed,27.82720510458885,Urban,Basic,1.0,18.0,528.0,1.0,2023-01-18 15:21:39.207847,Poor,Yes,Monthly,Apartment,270.0
926240,53.0,Male,35311.0,Single,0.0,Bachelor's,Employed,25.096166375919687,Suburban,Comprehensive,1.0,9.0,421.0,8.0,2024-03-31 15:21:39.155231,Poor,Yes,Daily,House,1257.0
784038,27.0,Female,26752.0,Married,,PhD,,30.037907066891563,Suburban,Comprehensive,1.0,10.0,635.0,7.0,2021-03-20 15:21:39.114118,Good,No,Rarely,Apartment,514.0
424993,31.0,Female,44100.0,Married,1.0,PhD,Self-Employed,32.82725906243907,Rural,Basic,,13.0,478.0,5.0,2020-11-06 15:21:39.230483,Good,No,Rarely,Apartment,656.0
375558,33.0,Female,56064.0,Single,1.0,Master's,Unemployed,35.41889908128966,Suburban,Premium,3.0,9.0,368.0,6.0,2022-05-18 15:21:39.264504,Poor,No,Rarely,Apartment,1772.0
401664,27.0,Female,66578.0,Divorced,0.0,High School,Employed,32.281220624155765,Urban,Comprehensive,,5.0,781.0,8.0,2023-07-29 15:21:39.134960,Good,No,Rarely,Condo,391.0
739734,46.0,Female,4816.0,Single,3.0,Bachelor's,,,Suburban,Basic,,16.0,763.0,1.0,2024-05-28 15:21:39.155231,,Yes,Rarely,Condo,803.0
866592,20.0,Male,30862.0,Single,2.0,High School,,16.83460916337983,Urban,Basic,1.0,18.0,783.0,8.0,2024-01-28 15:21:39.226954,Good,No,Daily,Apartment,495.0
980367,29.0,Male,45907.0,Married,1.0,PhD,,39.24096001756919,Rural,Premium,1.0,2.0,,6.0,2020-04-14 15:21:39.237118,Average,No,Daily,Apartment,538.0
547903,52.0,Male,8094.0,Married,4.0,Master's,Unemployed,27.85711642498141,Urban,Basic,0.0,12.0,612.0,4.0,2022-08-14 15:21:39.176717,Good,No,Rarely,House,1494.0
238924,59.0,Female,29001.0,Single,0.0,High School,,17.446699309749867,Rural,Basic,1.0,8.0,772.0,3.0,2020-06-30 15:21:39.274993,,Yes,Weekly,Condo,1282.0
643217,22.0,Female,28151.0,Divorced,1.0,Bachelor's,,41.92466110361507,Urban,Basic,,8.0,613.0,5.0,2021-02-24 15:21:39.094752,Average,No,Monthly,Condo,165.0
368864,29.0,Female,60973.0,Single,3.0,Bachelor's,,33.47133797372653,Urban,Premium,2.0,18.0,434.0,9.0,2021-09-01 15:21:39.134960,Poor,Yes,Daily,Apartment,596.0
368827,42.0,Male,17696.0,Single,1.0,PhD,Unemployed,23.671582313338146,Suburban,Basic,1.0,2.0,513.0,1.0,2023-03-16 15:21:39.182597,Average,Yes,Rarely,Apartment,138.0
1040159,53.0,Male,4095.0,Married,3.0,Master's,,49.40240137451045,Suburban,Basic,2.0,3.0,784.0,6.0,2021-06-11 15:21:39.172097,Good,No,Monthly,House,1388.0
970679,41.0,Male,1365.0,Single,2.0,High School,Unemployed,28.83545647049193,Suburban,Premium,,9.0,466.0,5.0,2020-10-12 15:21:39.155231,Poor,Yes,Weekly,Condo,648.0
1099458,49.0,Female,72674.0,Divorced,2.0,Master's,Unemployed,13.88277849676737,Suburban,Comprehensive,2.0,10.0,372.0,9.0,2021-08-18 15:21:39.150730,Average,Yes,Monthly,Condo,1203.0
982176,59.0,Male,4893.0,Married,4.0,High School,Employed,,Rural,Premium,3.0,2.0,800.0,8.0,2021-08-20 15:21:39.225916,Average,No,Monthly,Apartment,1322.0
842722,24.0,Male,49308.0,Divorced,0.0,PhD,,39.06243246896518,Suburban,Comprehensive,,16.0,798.0,1.0,2019-10-19 15:21:39.248098,Average,No,Daily,Apartment,284.0
4765,59.0,Male,1299.0,Married,3.0,Master's,Unemployed,22.726340940476533,Rural,Basic,0.0,19.0,641.0,9.0,2022-09-27 15:21:39.222387,Average,No,Daily,Apartment,2170.0
745366,52.0,Male,16962.0,Single,3.0,PhD,Employed,18.066233967928103,Suburban,Comprehensive,,17.0,653.0,6.0,2022-04-26 15:21:39.126661,Poor,Yes,Monthly,Apartment,519.0
815894,34.0,Male,108724.0,Married,4.0,Bachelor's,Unemployed,37.17593033602574,Rural,Basic,0.0,4.0,,6.0,2022-12-09 15:21:39.237118,Average,Yes,Daily,House,111.0
990985,18.0,Male,23167.0,Single,2.0,PhD,Unemployed,14.058024025197602,Rural,Basic,0.0,4.0,582.0,4.0,2022-11-14 15:21:39.155231,Poor,No,Monthly,Apartment,788.0
978980,61.0,Female,6097.0,Divorced,3.0,Bachelor's,Self-Employed,18.95542825214969,Suburban,Comprehensive,1.0,13.0,572.0,9.0,2024-02-09 15:21:39.257696,Good,Yes,Monthly,House,1086.0
142844,26.0,Female,44998.0,Single,2.0,PhD,,25.44954089593561,Suburban,Basic,1.0,4.0,739.0,6.0,2021-08-08 15:21:39.278402,,Yes,Monthly,Condo,1683.0
497050,54.0,Male,14082.0,Divorced,1.0,Bachelor's,Self-Employed,3.93665382724044,Rural,Comprehensive,1.0,7.0,709.0,6.0,2023-06-25 15:21:39.181605,Average,No,Daily,Apartment,973.0
808141,30.0,Female,45143.0,Single,0.0,High School,,28.805612738172087,Rural,Premium,,16.0,677.0,4.0,2020-06-16 15:21:39.155231,,Yes,Daily,Apartment,548.0
869315,54.0,Female,14859.0,Divorced,0.0,Master's,Employed,17.922674137559653,Rural,Basic,0.0,9.0,697.0,4.0,2021-03-01 15:21:39.172097,Good,No,Daily,House,1549.0
86632,34.0,Male,65602.0,Divorced,3.0,High School,Unemployed,14.686686385712742,Suburban,Basic,0.0,19.0,473.0,4.0,2023-12-28 15:21:39.194829,Average,Yes,Daily,Apartment,83.0
476208,64.0,Female,24266.0,Married,4.0,Bachelor's,Unemployed,42.04856855197342,Suburban,Comprehensive,,0.0,466.0,4.0,2019-11-14 15:21:39.132191,Poor,No,Rarely,Condo,724.0
1088178,50.0,Female,72703.0,Divorced,4.0,Master's,Unemployed,21.84728822925103,Suburban,Basic,1.0,2.0,523.0,5.0,2022-11-12 15:21:39.228521,Average,No,Rarely,Condo,125.0
915416,26.0,Female,34307.0,Divorced,1.0,Bachelor's,Unemployed,12.291467775759276,Suburban,Comprehensive,2.0,5.0,745.0,8.0,2019-09-30 15:21:39.197445,Average,No,Weekly,Apartment,1139.0
1063734,19.0,Male,35227.0,Single,3.0,Bachelor's,Self-Employed,17.917951474615332,Rural,Comprehensive,0.0,19.0,,7.0,2020-05-22 15:21:39.155231,Poor,No,Weekly,House,442.0
647807,56.0,Male,113518.0,Married,0.0,Bachelor's,Self-Employed,32.98005075330695,Rural,Comprehensive,,18.0,347.0,2.0,2021-12-03 15:21:39.289099,Average,No,Daily,Condo,3341.0
891436,38.0,Male,23108.0,Married,2.0,Bachelor's,,21.644920420519497,Suburban,Basic,,10.0,445.0,9.0,2020-07-05 15:21:39.174719,Average,Yes,Monthly,Apartment,675.0
401233,20.0,Male,565.0,Divorced,0.0,Bachelor's,,20.45370168306429,Suburban,Premium,1.0,14.0,445.0,7.0,2021-09-12 15:21:39.272456,Poor,Yes,Weekly,Apartment,823.0
147766,59.0,Female,35411.0,Single,1.0,PhD,Unemployed,29.2649890036423,Rural,Comprehensive,,13.0,551.0,8.0,2023-08-31 15:21:39.134960,Poor,Yes,Weekly,Condo,574.0
819391,23.0,Male,18096.0,Divorced,1.0,Master's,Unemployed,30.84316489566912,Rural,Basic,0.0,5.0,464.0,9.0,2021-04-23 15:21:39.226954,Poor,Yes,Weekly,Apartment,1036.0
844627,19.0,Female,,Single,2.0,PhD,Employed,24.35777322828941,Rural,Premium,1.0,3.0,378.0,7.0,2022-06-03 15:21:39.134960,Good,Yes,Weekly,Apartment,1191.0
713108,48.0,Male,,Divorced,2.0,Bachelor's,Employed,39.12072979167108,Rural,Comprehensive,0.0,12.0,381.0,7.0,2024-01-06 15:21:39.265513,,No,Rarely,House,2096.0
1019968,44.0,Male,23706.0,Married,3.0,PhD,Unemployed,,Urban,Premium,0.0,6.0,812.0,6.0,2023-02-02 15:21:39.255696,Average,No,Rarely,House,1002.0
1071437,54.0,Male,76425.0,Single,2.0,High School,Employed,43.76084977230828,Rural,Premium,,11.0,434.0,4.0,2021-05-29 15:21:39.184157,Poor,Yes,Rarely,House,1758.0
432532,37.0,Male,14939.0,Divorced,4.0,Bachelor's,Employed,6.7448809356907145,Rural,Premium,1.0,1.0,,7.0,2023-03-22 15:21:39.173834,Good,Yes,Daily,House,1836.0
132500,63.0,Female,64769.0,Married,3.0,High School,Self-Employed,23.31091250395037,Suburban,Premium,,16.0,442.0,3.0,2022-05-31 15:21:39.180553,,No,Weekly,House,1269.0
70395,43.0,Female,1089.0,Married,2.0,High School,Self-Employed,44.84860803510478,Rural,Basic,,17.0,496.0,6.0,2020-10-14 15:21:39.155231,Average,Yes,Daily,Condo,1400.0
1146066,35.0,Female,128890.0,Divorced,2.0,Bachelor's,Self-Employed,14.487522641096776,Rural,Basic,1.0,3.0,797.0,9.0,2023-02-26 15:21:39.257696,Poor,No,Weekly,House,414.0
1101946,52.0,Female,43970.0,Single,4.0,High School,Unemployed,28.934687000308045,Suburban,Premium,1.0,18.0,656.0,4.0,2023-11-17 15:21:39.168099,Good,No,Weekly,Condo,1057.0
197141,58.0,Female,8791.0,Married,0.0,High School,Employed,49.96469344080186,Urban,Comprehensive,0.0,12.0,710.0,6.0,2022-04-16 15:21:39.134960,Average,No,Weekly,House,714.0
162248,45.0,Female,5812.0,Single,3.0,High School,Employed,3.9396251072581343,Urban,Comprehensive,2.0,9.0,810.0,8.0,2022-04-08 15:21:39.246098,Poor,No,Rarely,Condo,926.0
1143168,22.0,Male,22266.0,Divorced,,Bachelor's,Unemployed,27.723774696611493,Urban,Premium,,10.0,408.0,3.0,2020-07-16 15:21:39.171102,Good,Yes,Rarely,Condo,1592.0
262932,60.0,Male,6068.0,Married,1.0,Master's,,42.81430610496989,Urban,Basic,0.0,7.0,784.0,3.0,2023-03-03 15:21:39.134960,Poor,No,Rarely,Apartment,1857.0
657827,27.0,Male,5927.0,Single,1.0,High School,,12.12851843475766,Rural,Comprehensive,,11.0,688.0,6.0,2021-04-11 15:21:39.155231,Good,Yes,Daily,Apartment,1216.0
574156,46.0,Female,27254.0,Married,3.0,Bachelor's,Self-Employed,38.63743133045446,Urban,Basic,2.0,0.0,368.0,1.0,2023-05-17 15:21:39.194829,Poor,No,Weekly,Condo,2362.0
73222,40.0,Female,48708.0,Single,2.0,High School,Unemployed,34.53974221025115,Urban,Premium,1.0,11.0,616.0,6.0,2024-07-08 15:21:39.287115,Average,Yes,Rarely,Apartment,119.0
184549,24.0,Female,90571.0,Single,1.0,High School,Self-Employed,38.66807352000957,Rural,Basic,3.0,6.0,763.0,4.0,2020-02-22 15:21:39.200452,Poor,No,Weekly,Apartment,2697.0
674575,38.0,Female,90817.0,Divorced,0.0,High School,Self-Employed,26.457893285965326,Suburban,Basic,,7.0,438.0,5.0,2021-03-04 15:21:39.251142,Good,No,Weekly,House,449.0
80661,54.0,Male,9148.0,Divorced,4.0,High School,,29.44256314805947,Suburban,Premium,2.0,16.0,,6.0,2020-10-08 15:21:39.246098,Poor,Yes,Rarely,House,480.0
660238,59.0,Male,25011.0,Single,3.0,PhD,Unemployed,13.996852475747634,Urban,Comprehensive,1.0,13.0,692.0,3.0,2021-10-21 15:21:39.155231,,No,Monthly,House,2932.0
437599,34.0,Female,72351.0,Married,0.0,Master's,,38.35141593667694,Suburban,Comprehensive,2.0,3.0,352.0,2.0,2023-01-20 15:21:39.155231,Good,Yes,Weekly,House,624.0
248062,22.0,Female,2676.0,Single,0.0,Master's,,34.7243926826776,Rural,Basic,0.0,5.0,,5.0,2020-11-21 15:21:39.145732,Good,No,Daily,Condo,2032.0
366868,50.0,Male,40016.0,Married,1.0,High School,,18.428978609438545,Rural,Premium,,8.0,781.0,7.0,2024-06-20 15:21:39.155231,Average,No,Rarely,House,746.0
1175748,45.0,Female,55906.0,Married,3.0,High School,Self-Employed,36.99310209477546,Suburban,Premium,,5.0,748.0,9.0,2022-04-13 15:21:39.134960,Average,Yes,Daily,Apartment,312.0
311694,20.0,Female,92564.0,Single,3.0,Master's,,19.59236027941384,Urban,Basic,2.0,13.0,444.0,6.0,2024-05-05 15:21:39.107553,Average,Yes,Daily,Apartment,2447.0
485510,34.0,Female,1712.0,Divorced,,High School,,16.181490310081063,Suburban,Basic,,17.0,440.0,1.0,2023-12-29 15:21:39.134960,Average,No,Rarely,Apartment,98.0
727707,28.0,Male,7092.0,Married,1.0,Bachelor's,Unemployed,23.03713394555256,Rural,Premium,,5.0,674.0,8.0,2022-04-10 15:21:39.276901,Good,Yes,Rarely,Apartment,675.0
753752,58.0,Male,5527.0,Single,0.0,Master's,Unemployed,18.5487104970434,Rural,Basic,,14.0,581.0,2.0,2022-06-26 15:21:39.248098,Good,No,Weekly,Condo,150.0
